cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error
69062760,PUBLISH,24,68,35904,24,28,1,0,0,0,151597,93047,0,1,1,1,27,25156350,43870506,0,1512778,1610613877,0,1,0,0,0
69706088,READY,29,68,36332,24,28,1,0,0,0,152562,93047,0,1,1,1,27,25799250,43870506,0,1563129,1610613877,0,1,0,0,0
69706090,START,30,68,36334,24,28,1,0,0,0,152562,93047,0,1,1,1,27,25799251,43870506,0,1563129,1610613881,1,1,0,0,0
69977961,FIELD,24,68,36488,24,28,1,0,0,0,152969,93047,0,1,1,1,27,26070967,43870506,0,1583087,1610615931,0,1,0,0,0
70980867,FIELD,24,69,45260,24,28,1,0,0,0,154474,93047,0,1,1,1,27,27065101,43870506,0,1617174,1610615931,0,1,0,0,0
71047650,READY,30,70,45261,24,28,1,0,0,0,154574,93047,0,1,1,1,27,27131884,43870506,0,1618314,1610615931,1,1,0,0,0
71979961,FIELD,24,70,45261,24,28,1,1,0,0,155972,93047,0,1,1,1,27,27131884,44802816,0,1618314,1677726843,1,1,0,0,0
71979962,SELECT,28,71,45261,28,29,1,0,0,0,155972,138092,0,0,1,1,27,27131884,44802817,0,1618314,1677727051,1,1,0,0,0
72067667,PUBLISH,28,71,45261,28,29,1,0,0,0,156104,138092,0,0,1,1,28,27131884,44890522,0,1618314,1677727051,1,1,0,0,0
72982867,FIELD,28,71,45261,28,29,1,0,0,0,157477,138092,0,0,1,1,28,27131884,45805722,0,1618314,1677727051,1,1,0,0,0
73981961,FIELD,28,72,45261,28,29,1,0,0,0,158975,138092,0,0,1,1,28,27131884,46804816,0,1618314,1677727051,1,1,0,0,0
74984867,FIELD,28,73,45261,28,29,1,1,0,0,160480,138092,0,0,1,1,28,27131884,47807722,0,1618314,1677727051,1,1,0,0,0
74984868,START,31,74,45262,29,27,1,0,0,0,160480,138092,0,1,0,1,28,27131884,47807723,0,1618314,1677727075,1,1,0,0,0
74984868,SELECT,29,74,45262,29,27,1,0,0,0,160480,138092,0,1,0,1,28,27131884,47807723,0,1618314,1677727075,1,1,0,0,0
75068760,PUBLISH,29,74,45344,29,27,1,0,0,0,160606,138092,0,1,0,1,29,27215693,47807723,0,1620344,1811944803,0,1,0,0,0
75983961,FIELD,29,74,53212,29,27,1,0,0,0,161978,138092,0,1,0,1,29,28123026,47807723,0,1672892,1811944803,0,1,0,0,0
76061553,READY,31,75,53569,29,27,1,0,0,0,162095,138092,0,1,0,1,29,28200262,47807723,0,1673473,1811944803,1,1,0,0,0
76061554,START,32,75,53570,29,27,1,0,0,0,162095,138092,0,1,0,1,29,28200262,47807723,0,1673473,1811944803,1,1,0,0,0
76986867,FIELD,29,75,61764,29,27,1,1,0,0,163483,138092,0,1,0,1,29,29117380,47807723,0,1721387,1811944803,0,1,0,0,0
76986868,SELECT,27,76,61764,27,30,1,0,0,0,163483,138092,0,1,1,1,29,29117381,47807723,0,1721387,3959424288,0,1,0,0,0
76997375,WAIT,32,76,61764,27,30,1,0,0,0,163499,138092,0,1,1,0,30,29127888,47818230,0,1731851,3959424288,0,1,0,0,0
77070760,PUBLISH,27,76,61764,27,30,1,0,0,0,163609,138092,0,1,1,1,30,29201273,47891615,0,1805236,3959424288,0,1,0,0,0
77073962,WAIT_RELEASE,32,76,61764,27,30,1,0,0,0,163613,138092,0,1,1,1,30,29204475,47894817,0,1808438,3959424288,0,1,0,0,0
77985961,FIELD,27,76,61764,27,30,1,0,0,0,164981,138092,0,1,1,1,30,30116474,48806816,0,2720437,3959424288,0,1,0,0,0
77995614,WAIT,32,77,61764,27,30,1,0,0,0,164996,138092,0,1,1,1,30,30126127,48816469,0,2730090,3959424288,0,1,0,0,0
78076869,WAIT_RELEASE,32,77,61764,27,30,1,0,0,0,165118,138092,0,1,1,1,30,30207382,48897724,0,2811345,3959424288,0,1,0,0,0
78988867,FIELD,27,77,61764,27,30,1,0,0,0,166486,138092,0,1,1,1,30,31119380,49809722,0,3723343,3959424288,0,1,0,0,0
78998506,WAIT,32,78,61764,27,30,1,0,0,0,166500,138092,0,1,1,1,30,31129019,49819361,0,3732982,3959424288,0,1,0,0,0
79075963,WAIT_RELEASE,32,78,61764,27,30,1,0,0,0,166616,138092,0,1,1,1,30,31206476,49896818,0,3810439,3959424288,0,1,0,0,0
79987961,FIELD,27,78,61764,27,30,1,1,0,0,167984,138092,0,1,1,1,30,32118474,50808816,0,4722437,3959424288,0,1,0,0,0
79987962,SELECT,30,79,61764,30,30,0,0,0,0,167984,138092,0,0,0,1,30,32118475,50808817,0,4722438,3758097696,0,1,0,0,0
80075667,PUBLISH,30,79,63228,30,30,0,0,0,0,168116,138092,0,0,0,1,31,32204716,50808817,0,4723972,3758097696,0,1,0,0,0
80427577,READY,32,79,66129,30,30,0,0,0,0,168644,138092,0,0,0,1,31,32553726,50808817,0,4735590,3758097696,1,1,0,0,0
80427578,START,33,79,66130,30,32,0,0,0,0,168644,138092,0,0,0,1,31,32553726,50808817,0,4735590,3825206560,1,1,0,0,0
80990867,FIELD,30,79,66130,30,32,1,0,0,0,169489,138092,0,0,0,1,31,32553726,51372105,563288,4735590,3959424288,1,1,0,0,0
81989961,FIELD,30,80,66130,30,32,1,0,0,0,170987,138092,0,0,0,1,31,32553726,52371199,1562382,4735590,3959424288,1,1,0,0,0
82992867,FIELD,30,81,66130,30,32,1,1,0,0,172492,138092,0,0,0,1,31,32553726,53374105,2565288,4735590,3959424288,1,1,0,0,0
82992868,SELECT,32,82,66130,32,32,0,0,0,0,172492,138092,0,1,0,1,31,32553726,53374106,2565289,4735590,3758097696,1,1,0,0,0
83076761,PUBLISH,32,82,66248,32,32,0,0,0,0,172618,138092,0,1,0,1,32,32637500,53374106,2565290,4736805,3758097696,0,1,0,0,0
83991961,FIELD,32,82,76340,32,32,0,0,0,0,173990,138092,0,1,0,1,32,33542608,53374106,2565290,4779752,3758097696,0,1,0,0,0
84435782,READY,33,83,81921,32,32,0,0,0,0,174656,138092,0,1,0,1,32,33980849,53374106,2565290,4792338,3758097696,1,1,0,0,0
84435783,START,34,83,81922,32,33,0,0,0,0,174656,138092,0,1,0,1,32,33980849,53374106,2565290,4792338,3825206560,1,1,0,0,0
84994867,FIELD,32,83,81922,32,33,1,1,0,0,175495,138092,0,1,0,1,32,33980849,53933189,2565290,4792338,3959424288,1,1,0,0,0
84994868,SELECT,33,84,81923,33,33,0,0,0,0,175495,138092,0,1,1,1,32,33980849,53933190,2565290,4792338,3758097696,1,1,0,0,0
85078761,PUBLISH,33,84,82596,33,33,0,0,0,0,175621,138092,0,1,1,1,33,34064068,53933190,2565290,4793904,3758097696,0,1,0,0,0
85993961,FIELD,33,84,96360,33,33,0,0,0,0,176993,138092,0,1,1,1,33,34965504,53933190,2565290,4831719,3758097696,0,1,0,0,0
86684842,READY,34,85,106593,33,33,0,0,0,0,178030,138092,0,1,1,1,33,35646153,53933190,2565290,4849318,3758097696,1,1,0,0,0
86684843,START,35,85,106594,33,34,0,0,0,0,178030,138092,0,1,1,1,33,35646153,53933190,2565290,4849318,3825206560,1,1,0,0,0
86996867,FIELD,33,85,107712,33,34,0,0,0,0,178498,138092,0,1,1,1,33,35957058,53933190,2565290,4873561,1610613317,0,1,0,0,0
87943739,READY,35,86,121848,33,34,0,0,0,0,179918,138092,0,1,1,1,33,36889794,53933190,2565290,4916356,1610613317,0,1,0,0,0
87943901,START,36,86,122010,33,35,1,0,0,0,179918,138092,0,1,1,1,33,36889795,53933190,2565290,4916356,1610613321,1,1,0,0,0
87995961,FIELD,33,86,122420,33,35,1,1,0,0,179996,138092,0,1,1,1,33,36941444,53933190,2565290,4918657,1610615371,0,1,0,0,0
87995962,SELECT,35,87,122420,35,34,1,0,0,0,179996,138092,0,0,0,1,33,36941445,53933190,2565290,4918657,1610615651,0,1,0,0,0
88083667,PUBLISH,35,87,123288,35,34,1,0,0,0,180128,138092,0,0,0,1,34,37028282,53933190,2565290,4919314,1610615651,0,1,0,0,0
88998867,FIELD,35,87,137077,35,34,1,0,0,0,181501,138092,0,0,0,1,34,37929693,53933190,2565290,4956565,1610615651,0,1,0,0,0
89856613,START,37,88,153550,35,34,1,0,0,0,182787,138092,0,0,0,1,34,38770967,53933190,2565290,4987784,1610615651,1,1,0,0,0
89856614,READY,36,88,153550,35,34,1,0,0,0,182787,138092,0,0,0,1,34,38770967,53933190,2565290,4987784,1610615651,0,1,0,0,0
89997961,FIELD,35,88,155388,35,34,1,1,0,0,182999,138092,0,0,0,1,34,38910476,53933190,2565290,4996308,1677726563,0,1,0,0,0
89997962,SELECT,34,89,155388,34,36,0,0,0,0,182999,138092,0,0,1,1,34,38910477,53933190,2565290,4996308,3825206048,0,1,0,0,0
90085667,PUBLISH,34,89,156520,34,36,0,0,0,0,183131,138092,0,0,1,1,35,38997050,53933190,2565290,4998389,3825206048,0,1,0,0,0
91000867,FIELD,34,89,171204,34,36,0,0,0,0,184504,138092,0,0,1,1,35,39897566,53933190,2565290,5038706,3825206048,0,1,0,0,0
91199814,READY,37,90,173169,34,36,0,0,0,0,184802,138092,0,0,1,1,35,40094549,53933190,2565290,5046264,3825206048,1,1,0,0,0
91199815,START,38,90,173170,34,37,0,0,0,0,184802,138092,0,0,1,1,35,40094549,53933190,2565290,5046264,3825206048,1,1,0,0,0
91999961,FIELD,34,90,173170,34,37,1,0,0,0,186002,138092,0,0,1,1,35,40094549,54733335,3365435,5046264,3959423776,1,1,0,0,0
93002867,FIELD,34,91,173170,34,37,1,1,0,0,187507,138092,0,0,1,1,35,40094549,55736241,4368341,5046264,3959423776,1,1,0,0,0
93002868,SELECT,37,92,173170,37,37,0,0,0,0,187507,138092,0,1,1,1,35,40094549,55736242,4368342,5046264,3758097184,1,1,0,0,0
93086761,PUBLISH,37,92,174668,37,37,0,0,0,0,187633,138092,0,1,1,1,36,40176943,55736242,4368343,5046937,3758097184,0,1,0,0,0
94001961,FIELD,37,92,188571,37,37,0,0,0,0,189005,138092,0,1,1,1,36,41078241,55736242,4368343,5085182,3758097184,1,1,0,0,0
94595454,READY,38,93,196633,37,37,0,0,0,0,189896,138092,0,1,1,1,36,41663672,55736242,4368343,5105543,3758097184,1,1,0,0,0
94595455,START,39,93,196634,37,38,0,0,0,0,189896,138092,0,1,1,1,36,41663672,55736242,4368343,5105543,3825206048,1,1,0,0,0
95004867,FIELD,37,93,196634,37,38,1,0,0,0,190510,138092,0,1,1,1,36,41663672,56145653,4368343,5105543,3959423776,1,1,0,0,0
96003961,FIELD,37,94,196634,37,38,1,1,0,0,192008,138092,0,1,1,1,36,41663672,57144747,4368343,5105543,3959423776,1,1,0,0,0
96003962,SELECT,38,95,196635,38,38,0,0,0,0,192008,138092,0,0,0,1,36,41663672,57144748,4368343,5105543,3758097184,1,1,0,0,0
96091667,PUBLISH,38,95,198272,38,38,0,0,0,0,192140,138092,0,0,0,1,37,41749739,57144748,4368343,5105581,3758097184,0,1,0,0,0
97006867,FIELD,38,95,211948,38,38,0,0,0,0,193513,138092,0,0,0,1,37,42651263,57144748,4368343,5138548,3758097184,0,1,0,0,0
97924678,READY,39,96,225261,38,38,0,0,0,0,194890,138092,0,0,0,1,37,43555762,57144748,4368343,5164881,3758097184,1,1,0,0,0
97924679,START,40,96,225262,38,39,0,0,0,0,194890,138092,0,0,0,1,37,43555762,57144748,4368343,5164881,3825206048,1,1,0,0,0
98005961,FIELD,38,96,225262,38,39,1,1,0,0,195011,138092,0,0,0,1,37,43555762,57226029,4368343,5164881,3959423776,1,1,0,0,0
98005962,SELECT,39,97,225263,39,39,0,0,0,0,195011,138092,0,0,1,1,37,43555762,57226030,4368343,5164881,3758097184,1,1,0,0,0
98093667,PUBLISH,39,97,226464,39,39,0,0,0,0,195143,138092,0,0,1,1,38,43642265,57226030,4368343,5164881,3758097184,0,1,0,0,0
99008868,FIELD,39,97,241340,39,39,0,0,0,0,196516,138092,0,0,1,1,38,44542590,57226030,4368343,5198864,3758097184,0,1,0,0,0
100002018,READY,40,98,257073,39,39,0,0,0,0,198006,138092,0,0,1,1,38,45520008,57226030,4368343,5224996,3758097184,1,1,0,0,0
100002019,START,41,98,257074,39,40,0,0,0,0,198006,138092,0,0,1,1,38,45520008,57226030,4368343,5224996,3825206048,1,1,0,0,0
100007961,FIELD,39,98,257074,39,40,1,0,0,0,198014,138092,0,0,1,1,38,45520008,57231971,4368343,5224996,3959423776,1,1,0,0,0
101010868,FIELD,39,99,257074,39,40,1,1,0,0,199519,138092,0,0,1,1,38,45520008,58234878,4368343,5224996,3959423776,1,1,0,0,0
101010869,SELECT,40,100,257075,40,40,0,0,0,0,199519,138092,0,1,0,1,38,45520008,58234879,4368343,5224996,3758097184,1,1,0,0,0
101094761,PUBLISH,40,100,258356,40,40,0,0,0,0,199645,138092,0,1,0,1,39,45602618,58234879,4368343,5225577,3758097184,0,1,0,0,0
102009961,FIELD,40,100,272964,40,40,0,0,0,0,201017,138092,0,1,0,1,39,46503210,58234879,4368343,5256958,3758097184,0,1,0,0,0
103012868,FIELD,40,101,289916,40,40,0,1,0,0,202522,138092,0,1,0,1,39,47489165,58234879,4368343,5284027,3758097184,0,1,0,0,0
103029830,READY,41,102,289917,40,40,0,1,0,0,202547,138092,0,1,0,1,39,47506127,58234879,4368343,5284399,3758097184,1,1,0,0,0
103029831,START,42,102,289918,40,41,0,1,0,0,202547,138092,0,1,0,1,39,47506127,58234879,4368343,5284399,3825206048,1,1,0,0,0
104011961,FIELD,40,102,289918,40,41,1,0,0,0,204020,138092,0,1,0,1,39,47506127,59217008,4368343,5284399,3959423776,1,1,0,0,0
105014868,FIELD,40,103,289918,40,41,1,1,0,0,205525,138092,0,1,0,1,39,47506127,60219915,4368343,5284399,3959423776,1,1,0,0,0
105014869,SELECT,41,104,289919,41,41,0,0,0,0,205525,138092,0,1,1,1,39,47506127,60219916,4368343,5284399,3758097184,1,1,0,0,0
105098761,PUBLISH,41,104,291648,41,41,0,0,0,0,205651,138092,0,1,1,1,40,47588289,60219916,4368343,5285006,3758097184,0,1,0,0,0
106013961,FIELD,41,104,307500,41,41,0,0,0,0,207023,138092,0,1,1,1,40,48487637,60219916,4368343,5313463,3758097184,0,1,0,0,0
107016868,FIELD,41,105,324836,41,41,0,0,0,0,208528,138092,0,1,1,1,40,49473208,60219916,4368343,5338958,3758097184,0,1,0,0,0
107145017,READY,42,106,325533,41,41,0,0,0,0,208720,138092,0,1,1,1,40,49600661,60219916,4368343,5342027,3758097184,1,1,0,0,0
107145018,START,43,106,325534,41,42,0,0,0,0,208720,138092,0,1,1,1,40,49600661,60219916,4368343,5342027,3825206048,1,1,0,0,0
108015961,FIELD,41,106,325534,41,42,1,1,0,0,210026,138092,0,1,1,1,40,49600661,61090858,4368343,5342027,3959423776,1,1,0,0,0
108015962,SELECT,42,107,325535,42,42,0,0,0,0,210026,138092,0,0,0,1,40,49600661,61090859,4368343,5342027,3758097184,1,1,0,0,0
108103668,PUBLISH,42,107,327608,42,42,0,0,0,0,210158,138092,0,0,0,1,41,49686293,61090859,4368343,5342607,3758097184,0,1,0,0,0
109018868,FIELD,42,107,344356,42,42,0,0,0,0,211531,138092,0,0,0,1,41,50584745,61090859,4368343,5368569,3758097184,0,1,0,0,0
110017961,FIELD,42,108,361456,42,42,0,1,0,0,213029,138092,0,0,0,1,41,51566738,61090859,4368343,5391748,3758097184,0,1,0,0,0
110271002,READY,43,109,364861,42,42,0,0,0,0,213409,138092,0,0,0,1,41,51816375,61090859,4368343,5398988,3758097184,1,1,0,0,0
110271003,START,44,109,364862,42,43,0,0,0,0,213409,138092,0,0,0,1,41,51816375,61090859,4368343,5398988,3825206048,1,1,0,0,0
111020868,FIELD,42,109,364862,42,43,1,0,0,0,214534,138092,0,0,0,1,41,51816375,61840723,4368343,5398988,3959423776,1,1,0,0,0
112019961,FIELD,42,110,364862,42,43,1,1,0,0,216032,138092,0,0,0,1,41,51816375,62839816,4368343,5398988,3959423776,1,1,0,0,0
112019962,SELECT,43,111,364863,43,43,0,0,0,0,216032,138092,0,0,1,1,41,51816375,62839817,4368343,5398988,3758097184,1,1,0,0,0
112107668,PUBLISH,43,111,367112,43,43,0,0,0,0,216164,138092,0,0,1,1,42,51901831,62839817,4368343,5399589,3758097184,0,1,0,0,0
113022868,FIELD,43,111,384020,43,43,0,0,0,0,217537,138092,0,0,1,1,42,52800123,62839817,4368343,5424802,3758097184,0,1,0,0,0
114021961,FIELD,43,112,401676,43,43,0,0,0,0,219035,138092,0,0,1,1,42,53781561,62839817,4368343,5448063,3758097184,1,1,0,0,0
114339242,READY,44,113,406525,43,43,0,0,0,0,219511,138092,0,0,1,1,42,54093993,62839817,4368343,5456374,3758097184,1,1,0,0,0
114339243,START,45,113,406526,43,44,0,0,0,0,219511,138092,0,0,1,1,42,54093993,62839817,4368343,5456374,3825206048,1,1,0,0,0
115024868,FIELD,43,113,406526,43,44,1,1,0,0,220540,138092,0,0,1,1,42,54093993,63525441,4368343,5456374,3959423776,1,1,0,0,0
115024869,SELECT,44,114,406527,44,44,0,0,0,0,220540,138092,0,1,0,1,42,54093993,63525442,4368343,5456374,3758097184,1,1,0,0,0
115108761,PUBLISH,44,114,408908,44,44,0,0,0,0,220666,138092,0,1,0,1,43,54175503,63525442,4368343,5456989,3758097184,0,1,0,0,0
116023961,FIELD,44,114,426104,44,44,0,0,0,0,222038,138092,0,1,0,1,43,55073507,63525442,4368343,5482757,3758097184,0,1,0,0,0
117026868,FIELD,44,115,444420,44,44,0,1,0,0,223543,138092,0,1,0,1,43,56058098,63525442,4368343,5505903,3758097184,0,1,0,0,0
117380220,READY,45,116,449961,44,44,0,0,0,0,224073,138092,0,1,0,1,43,56405910,63525442,4368343,5514396,3758097184,1,1,0,0,0
117380221,START,46,116,449962,44,45,0,0,0,0,224073,138092,0,1,0,1,43,56405910,63525442,4368343,5514396,3825206048,1,1,0,0,0
118025961,FIELD,44,116,449962,44,45,1,0,0,0,225041,138092,0,1,0,1,43,56405910,64171181,4368343,5514396,3959423776,1,1,0,0,0
119028868,FIELD,44,117,449962,44,45,1,1,0,0,226546,138092,0,1,0,1,43,56405910,65174088,4368343,5514396,3959423776,1,1,0,0,0
119028869,SELECT,45,118,449963,45,45,0,0,0,0,226546,138092,0,1,1,1,43,56405910,65174089,4368343,5514396,3758097184,1,1,0,0,0
119112761,PUBLISH,45,118,452392,45,45,0,0,0,0,226672,138092,0,1,1,1,44,56487372,65174089,4368343,5514987,3758097184,0,1,0,0,0
120027961,FIELD,45,118,469180,45,45,0,0,0,0,228044,138092,0,1,1,1,44,57385784,65174089,4368343,5537439,3758097184,0,1,0,0,0
121030868,FIELD,45,119,487672,45,45,0,0,0,0,229549,138092,0,1,1,1,44,58370199,65174089,4368343,5558568,3758097184,0,1,0,0,0
121318339,PTS,4,120,493672,45,45,0,0,0,0,229980,138092,0,1,1,1,44,58651671,65174089,4368343,5563635,3758097184,1,1,0,0,0
121468030,READY,46,120,494805,45,45,0,0,0,0,230205,138092,0,1,1,1,44,58800229,65174089,4368343,5568818,3758097184,1,1,0,0,0
121468031,START,47,120,494806,45,46,0,0,0,0,230205,138092,0,1,1,1,44,58800229,65174089,4368343,5568818,3825206048,1,1,0,0,0
122029961,FIELD,45,120,502480,45,46,0,1,0,0,231047,138092,0,1,1,1,44,59354484,65174089,4368343,5589840,1610613317,0,1,0,0,0
122959293,READY,47,121,512592,45,46,0,0,0,0,232441,138092,0,1,1,1,44,60273704,65174089,4368343,5637210,1610613317,0,1,0,0,0
122959455,START,48,121,512754,45,47,1,0,1,1,232442,138092,0,1,1,1,44,60273705,65174089,4368343,5637210,1610613321,1,1,0,0,0
123032868,FIELD,45,121,514101,45,47,1,0,1,1,232552,138092,0,1,1,1,44,60345770,65174089,4368343,5640012,1610615371,0,1,0,0,0
124031961,FIELD,45,122,535393,45,47,1,1,1,1,234050,138092,0,1,1,1,44,61323571,65174089,4368343,5677385,1610615371,0,1,0,0,0
124031962,SELECT,47,123,535393,47,46,1,0,0,0,234050,220673,1,0,0,1,44,61323572,65174089,4368343,5677385,1610615651,0,1,0,0,0
124119668,PUBLISH,47,123,538304,47,46,1,0,0,0,234182,220673,1,0,0,1,45,61408367,65174089,4368343,5678164,1610615651,0,1,0,0,0
124979007,START,49,123,556178,47,46,1,0,0,0,235471,220673,1,0,0,1,45,62249833,65174089,4368343,5710422,1610615651,1,1,0,0,0
124979008,READY,48,123,556178,47,46,1,0,0,0,235471,220673,1,0,0,1,45,62249833,65174089,4368343,5710422,1610615651,0,1,0,0,0
125034868,FIELD,47,123,557360,47,46,1,0,0,0,235555,220673,1,0,0,1,45,62304511,65174089,4368343,5711963,1677726563,0,1,0,0,0
126033961,FIELD,47,124,573904,47,46,1,1,0,0,237053,220673,1,0,0,1,45,63287060,65174089,4368343,5747983,1677726563,0,1,0,0,0
126033962,SELECT,46,125,573904,46,48,0,0,0,0,237053,138092,0,0,1,1,45,63287061,65174089,4368343,5747983,3825206048,0,1,0,0,0
126121668,PUBLISH,46,125,575648,46,48,0,0,0,0,237185,138092,0,0,1,1,46,63373023,65174089,4368343,5748766,3825206048,0,1,0,0,0
126573619,PTS,5,125,582695,46,48,0,0,0,0,237863,138092,0,0,1,1,46,63817928,65174089,4368343,5764887,3825206048,1,1,0,0,0
126642289,READY,49,125,582789,46,48,0,0,0,0,237966,138092,0,0,1,1,46,63886504,65174089,4368343,5768813,3825206048,1,1,0,0,0
126642290,START,50,125,582790,46,49,0,0,0,0,237966,138092,0,0,1,1,46,63886504,65174089,4368343,5768813,3825206048,1,1,0,0,0
127036868,FIELD,46,125,588972,46,49,0,0,0,0,238558,138092,0,0,1,1,46,64274899,65174089,4368343,5787999,1610613317,0,1,0,0,0
127773624,READY,50,126,598468,46,49,0,0,0,0,239663,138092,0,0,1,1,46,65002159,65174089,4368343,5832989,1610613317,0,1,0,0,0
127773626,START,51,126,598470,46,50,1,0,1,1,239663,138092,0,0,1,1,46,65002160,65174089,4368343,5832989,1610613321,1,1,0,0,0
128035961,FIELD,46,126,598470,46,50,1,0,1,1,240056,138092,0,0,1,1,46,65002160,65174089,4630677,5832989,1610615371,1,1,0,0,0
129038868,FIELD,46,127,598470,46,50,1,1,1,1,241561,138092,0,0,1,1,46,65002160,65174089,5633584,5832989,1610615371,1,1,0,0,0
129038869,SELECT,50,128,598470,50,49,1,0,0,0,241561,231186,1,1,1,1,46,65002160,65174089,5633585,5832989,1610615651,1,1,0,0,0
129122761,PUBLISH,50,128,599828,50,49,1,0,0,0,241687,231186,1,1,1,1,47,65084693,65174089,5633586,5833578,1610615651,0,1,0,0,0
130037961,FIELD,50,128,616472,50,49,1,0,0,0,243059,231186,1,1,1,1,47,65983249,65174089,5633586,5867947,1610615651,0,1,0,0,0
130706658,READY,51,129,627041,50,49,1,0,0,0,244062,231186,1,1,1,1,47,66641378,65174089,5633586,5889693,1610615651,1,1,0,0,0
130706659,START,52,129,627042,50,49,1,0,0,0,244062,231186,1,1,1,1,47,66641378,65174089,5633586,5889693,1677726563,1,1,0,0,0
131040868,FIELD,50,129,633300,50,49,1,0,0,0,244564,231186,1,1,1,1,47,66969328,65174089,5633586,5903323,1811944291,0,1,0,0,0
132039961,FIELD,50,130,650952,50,49,1,1,0,0,246062,231186,1,1,1,1,47,67950769,65174089,5633586,5934334,1811944291,0,1,0,0,0
132039962,SELECT,49,131,650952,49,51,1,0,0,0,246062,220673,0,0,0,1,47,67950770,65174089,5633586,5934334,3959423776,0,1,0,0,0
132127668,PUBLISH,49,131,650952,49,51,1,0,0,0,246194,220673,0,0,0,1,48,67951717,65261795,5633586,5935304,3959423776,1,1,0,0,0
133042868,FIELD,49,131,650952,49,51,1,0,0,0,247567,220673,0,0,0,1,48,67951717,66176995,5633586,5935304,3959423776,1,1,0,0,0
134041961,FIELD,49,132,650952,49,51,1,1,0,0,249065,220673,0,0,0,1,48,67951717,67176088,5633586,5935304,3959423776,1,1,0,0,0
134041962,SELECT,51,133,650953,51,51,0,0,0,0,249065,231186,0,0,1,1,48,67951717,67176089,5633586,5935304,3758097184,1,1,0,0,0
134129668,PUBLISH,51,133,652372,51,51,0,0,0,0,249197,231186,0,0,1,1,49,68038003,67176089,5633586,5935311,3758097184,0,1,0,0,0
134416510,READY,52,133,656837,51,51,0,0,0,0,249627,231186,0,0,1,1,49,68320381,67176089,5633586,5945982,3758097184,1,1,0,0,0
134416511,START,53,133,656838,51,52,0,0,0,0,249627,231186,0,0,1,1,49,68320381,67176089,5633586,5945982,3825206048,1,1,0,0,0
135044868,FIELD,51,133,666876,51,52,0,0,0,0,250570,231186,0,0,1,1,49,68938699,67176089,5633586,5981979,1610613317,0,1,0,0,0
135587024,READY,53,134,674296,51,52,0,0,0,0,251383,231186,0,0,1,1,49,69473435,67176089,5633586,6013652,1610613317,0,1,0,0,0
135587026,START,54,134,674298,51,53,1,0,0,0,251383,231186,0,0,1,1,49,69473436,67176089,5633586,6013652,1610613321,1,1,0,0,0
136043961,FIELD,51,134,682652,51,53,1,0,0,0,252068,231186,0,0,1,1,49,69922016,67176089,5633586,6032986,1610615371,0,1,0,0,0
137046868,FIELD,51,135,701292,51,53,1,1,0,0,253573,231186,0,0,1,1,49,70906283,67176089,5633586,6065520,1610615371,0,1,0,0,0
137046869,SELECT,53,136,701292,53,52,1,0,0,0,253573,231186,0,1,0,1,49,70906284,67176089,5633586,6065520,1610615651,0,1,0,0,0
137130761,PUBLISH,53,136,702508,53,52,1,0,0,0,253699,231186,0,1,0,1,50,70988960,67176089,5633586,6066086,1610615651,0,1,0,0,0
137280138,READY,54,136,704701,53,52,1,0,0,0,253923,231186,0,1,0,1,50,71136145,67176089,5633586,6072810,1610615651,1,1,0,0,0
137280139,START,55,136,704702,53,52,1,0,0,0,253923,231186,0,1,0,1,50,71136145,67176089,5633586,6072810,1677726563,1,1,0,0,0
138045961,FIELD,53,136,718404,53,52,1,0,0,0,255071,231186,0,1,0,1,50,71888264,67176089,5633586,6102522,1811944291,0,1,0,0,0
139047138,READY,55,137,735385,53,52,1,0,0,0,256573,231186,0,1,0,1,50,72872461,67176089,5633586,6133766,1811944291,1,1,0,0,0
139047139,START,56,137,735386,53,52,1,0,0,0,256573,231186,0,1,0,1,50,72872461,67176089,5633586,6133766,1811944291,1,1,0,0,0
139048868,FIELD,53,137,735920,53,52,1,1,0,0,256576,231186,0,1,0,1,50,72873655,67176089,5633586,6133766,1811944291,0,1,0,0,0
139048869,SELECT,52,138,735920,52,54,1,0,0,0,256576,231186,0,1,1,1,50,72873656,67176089,5633586,6133766,3959423776,0,1,0,0,0
139132761,PUBLISH,52,138,735920,52,54,1,0,0,0,256702,231186,0,1,1,1,51,72876892,67259981,5633586,6133766,3959423776,1,1,0,0,0
140047961,FIELD,52,138,735920,52,54,1,0,0,0,258074,231186,0,1,1,1,51,72876892,68175181,5633586,6133766,3959423776,1,1,0,0,0
141050868,FIELD,52,139,735920,52,54,1,0,0,0,259579,231186,0,1,1,1,51,72876892,69178088,5633586,6133766,3959423776,1,1,0,0,0
142049961,FIELD,52,140,735920,52,54,1,1,0,0,261077,231186,0,1,1,1,51,72876892,70177181,5633586,6133766,3959423776,1,1,0,0,0
142049962,SELECT,54,141,735921,54,54,0,0,0,0,261077,231186,0,0,0,1,51,72876892,70177182,5633586,6133766,3758097184,1,1,0,0,0
142137668,PUBLISH,54,141,737796,54,54,0,0,0,0,261209,231186,0,0,0,1,52,72962722,70177182,5633586,6134580,3758097184,0,1,0,0,0
